V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-2.126926949789628,1.0467409366372002,-0.836004911066272,-2.5548584926748834,1.6749779731446897,0.9062438103784497,-0.017284819536026962,-1.7828124539500514,2.144273127649274,0.7667652359308316
-1.6256228413331226,0.9399764653228092,-0.07086375704515543,-1.6368447739887593,1.874321275471748,0.9976854350686071,-0.485184474655512,-2.7030062797173864,-0.4530855530135891,0.6789980910234774
-2.0208706399964282,1.0245572755201602,-0.842163669886041,-2.7844920128947113,1.887878638031462,1.4246761955592788,0.04970964937856213,-2.565016734622878,2.0207172556891577,0.8643679476967503
-2.379659135399617,1.1025696941742866,-1.344741183080144,-3.043379849965272,1.6567499257965275,0.900791116018701,0.748143210705382,-2.4876960759039752,1.4496903271675852,0.6757461766772305
-2.376674469458124,1.1025895882306878,-1.2681008571294814,-2.9951849609593326,1.7466268362591248,0.8859647244474468,0.9484106380248086,-2.8176570852779483,1.818921219638963,0.5709897595160353
-2.434987614837411,1.1146849509938466,-1.4513634257073684,-3.135799845536096,1.6649713573824625,1.4822748833689217,0.5608381476961523,-1.611051967259653,1.1320831465394752,0.884773638398532
-2.0322191603655853,1.023622478398031,-0.7568426309268618,-2.6424152207626133,1.6842721755218313,1.4985007799182348,0.32061432922662814,-1.8779860991088737,0.8421748382386987,0.7250824957948455
-1.9450685287115237,1.001099947736001,-0.6698154645701944,-2.186647845450941,1.933909674277864,1.2708831402648586,-0.12424699613134126,-2.0540392042592397,-0.20643190612815598,0.8451947039406309
-2.5372670868275797,1.1425791004129031,-1.4176437133931215,-3.131255960725731,1.8581976399078137,1.5351562639296192,0.48813893214731285,-1.8178886327230686,1.262583051575652,0.9056101178040422
-2.7682550304390907,1.2030760318138214,-1.6659157162883311,-3.3744446757764797,1.6940946505362187,0.7582211748982566,0.9550374920305367,-1.4803763556507192,2.002987261594415,0.6939065402928588
-1.6904323475750247,0.9546327966723461,-0.1866818232344371,-1.5234809647381597,1.4219536807775148,0.9711780542949937,-0.1499303560649253,-1.513136960453048,1.6523729019427071,0.5729050523856928
-1.5837546081222276,0.9333533092423008,-0.1455722773711488,-1.675607169805182,1.504854185058886,1.7031330931467625,-0.8353490717213893,-1.2907869189215277,-0.13012402186459235,1.0931037532105745
-1.5410755584268203,0.935297115022797,0.05366887388671998,-1.4998667449082923,1.6019156033880242,1.6031423444483885,-1.12382946288223,-2.3792603969203574,0.38437201567432483,1.1388674946851691
-2.3805213194752195,1.1076972195651333,-1.443130119784238,-3.1141604679507333,1.7068871497847207,0.5847506416449095,0.7865420978717144,-2.549286424984944,0.6887794463082242,0.626592351091141
-1.6510198610039981,0.9427035157508282,-0.11509217600808494,-1.7491237307408842,1.7081685882676394,1.8985031917793913,-0.9119305408243391,-1.6347700375609544,0.34504668742800415,1.1562351605733427
-2.1157264789702848,1.0429219483943557,-0.8487162372122409,-2.7165766638117863,1.8551857312003173,0.7555969537573216,0.3084154130095121,-2.4921444260048538,1.0271851688008078,0.57121555080073
-1.3450335753723999,0.8972737614934386,0.23160825728097556,-1.2717200362278562,1.4286080293188201,0.9729613779924975,-0.6468477223100391,-1.2537066294596435,-0.26287695269202416,0.614815157026473
-2.0923349156318483,1.0357703704112378,-0.9602277986313414,-2.825192550347555,1.6222042913590426,0.42679331250539165,0.5834516138849766,-1.7916598694301713,2.1753269559435644,0.43704114899727003
