V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-0.9092862123343679,-0.2840621043540994,-1.037896516521863,0.8261393822527086,0.5420645529058212,-0.5150476467121194,-0.6151762673687138,-0.5944679199727471,-0.7057138021651631,0.09415743409127664,-0.4136585178118538,0.03246580773110716,-0.03484641223161182,-0.2321647122048549,0.5916230378076839,-0.29815748209602017,-0.4216911614917142,-0.9127368094555774,0.10036539650402342,0.8675016452629483
-0.7938879064784475,0.716893613577643,-0.01345111757032789,1.0836663100980468,0.340936084201244,0.3376019590197713,0.32106101316979824,0.3529253925131229,0.30912903900194294,0.6737352279479892,0.30930199348781273,0.42670963976070175,0.7374733718953254,0.5922894551309767,0.47724186846810485,0.5842408788313984,0.804079436101415,-0.9037437401572606,-0.2420098890895725,0.36570872583657155
-0.9031101257358979,0.5124755450351796,-1.0958347206329446,0.5695241589498082,1.1331700125485815,0.12054881229709748,-0.10536673980857149,-0.4880591576520303,-0.2738013148916121,0.8705487545549588,-0.2139734517891674,0.4426773237757319,0.30139730089349054,-0.3896992368547542,0.8317819372518459,0.11114226157982629,0.07178112575919729,-0.7624255282522748,-0.1551803648119649,1.1525484440142162
-0.8795803950240918,-0.3429481224672338,-1.0966188522147329,-0.37997251602065324,0.7126919929579821,-0.5834326323639243,-1.05189011058225,-1.3710708360717965,-0.9936661340977514,0.056018497954027004,-0.9916492012785877,-0.32849962587620685,-0.6807042748601316,-1.3257252211811477,0.06539326411701712,-0.7267042571150731,-1.2587977995085098,-1.073642862156371,0.49874039957330996,0.10484909013238014
-1.064528332310243,0.6726549923798733,-0.4421688796670305,-0.07712480464122645,0.6369509802672423,0.2678852031816773,-0.107906615786169,-0.8147495526270432,-0.2599978673204733,0.8327861402074046,-0.37845703872669906,-0.047044094183992864,0.0950569072022262,-1.4346411820358755,0.45468480945652434,0.21465179676082774,0.4006921016958971,-1.175420778867482,1.2181074337838143,0.4751892046159413
-0.8588703275605121,0.5009303263378683,-0.6858152596244005,0.5374673876256378,0.5969542926455937,0.18352160800461612,-0.06365441330760513,-0.7343948097448044,-0.2632105611424385,0.6331461199443539,-0.2318477462574439,-0.06760834164976377,0.2861007242631147,-0.7651495801812103,0.36643921024837417,0.16045600479981495,-0.07143584513587521,-0.20800286258128514,0.12498340398436564,0.8294185998276914
-0.9612617860167885,0.9537055118186298,-0.883401301586747,0.14451135807372179,0.3333895709188962,0.5391318687372867,0.24682972158120808,-0.005173033009953374,0.05222224856309374,0.9326826862203346,-0.087675696988339,0.22476350601990522,0.4525266432990637,-0.01309751876393653,0.498072269794403,0.5060396084301262,0.31534431960777337,-0.5620796545046828,0.3656405018787695,0.7991812588707653
-1.1702113993976735,0.4572817469487828,-0.8996286155207934,-0.2363987756188796,0.79781511737206,0.0295606864917694,-0.01552957677451698,-1.0443762222405446,-0.46226392065847133,0.6463010727600663,-0.5634641051380704,-0.09144897181464641,-0.12328363215344905,0.09017562131289718,0.19844995134054036,-0.08111482751024046,-0.2662079395247495,-0.6867688829231479,0.3542338462746431,0.5709099214164887
-0.9981325773059877,0.5628317034425645,-0.8387974670559519,0.9147644544647289,0.043263131913769355,0.21383743805745178,-0.09739696163814278,-0.44353185213235297,-0.28402270603330926,0.41386843115826294,-0.10947119091362634,-0.23879882935206864,0.3405245723660608,-1.03457810155222,0.23147091734508912,0.09467159731915803,0.009499271111624576,-0.5866907704855824,0.41107473878964995,-0.08304963871269669
-1.1430919333389502,0.9276885612861288,-0.8591075583738963,0.7485040783077466,-0.42559945569297075,0.4713826796877482,0.32750663069438507,-0.4581595658218253,-0.14883131729487595,0.47372784652360733,-0.21557214696508495,-0.5458254731724177,0.5178114395483756,-1.4660859174980778,-0.14778715887373622,0.28808734041645806,0.4429000835827843,-0.9400729887561062,0.40983627667816297,-0.31076203856766166
