V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-0.24583093191299735,0.1876138422335527,0.12417493147134148,-0.7952222397048692,0.04387808077567781,-0.36213321215509764,-1.2358580680585587,-0.05679346690385122,-0.972758980133756,0.14560668964295623,1.1822130910233557,-1.442079139554319,1.1863586282965668,-0.37798114048830656,-1.2633271018012282,0.7666827046632585,-0.1782741114184813,1.1514655626110484,-0.42293292215087885,-1.1990588369834676
-1.1027111805876426,1.0237429080753424,0.8316690819256917,-0.4263373030043741,1.0196637057395763,-1.0579447152314307,-1.4638935633746146,-0.6404423828685244,-0.4409085262847088,0.8665483374600301,0.11861752924955124,-0.03604156677912623,0.21733571349912095,-0.7297597136244087,-0.9719328632563013,1.3690849197413721,-0.7971304856863219,0.7953700747142669,-0.7059137087339165,-0.940608955227567
-0.8435263921214157,0.7451745418070901,0.4241811627219195,-0.7033867781127476,0.5966541312938719,-0.6380399918393358,-0.9373848324597603,-0.5955480441224018,-0.9680260001330524,0.49811930623581174,0.9845845358564077,-1.4820221914229443,1.006339425703588,-0.5704615839695703,-1.4142475096019897,0.8550794828581455,-0.7828749690364551,0.8029946176258309,0.6712535090569559,-1.3993914670188115
-0.5797180794388754,0.47368749306780233,0.7099248963274103,-1.059497572041576,0.6199999537479357,-0.39055518881674006,-0.9993524488337445,-0.2764313975969822,-1.2514261245803564,0.2540550408489439,1.3405444169070206,-1.7833835908599531,1.404072913245479,-0.9029144091605543,-0.17275125947273098,0.6768091913132239,-0.4300559895798813,2.154788943866017,0.7768068569074659,-0.04548417650010493
-0.7306662515780138,0.6700877950974401,0.19859100513993208,-0.8638867057315089,0.6622953671094851,-0.5215356831744399,-0.5510000124192331,-0.6272164723397785,-0.9825697904170116,0.3220157830934062,1.057323979604106,-1.5671994975605965,1.1242406786185513,-0.3230115055083619,-0.607992553740484,0.6015108689700107,-0.8041978334590244,1.782304340218879,1.1525374009681075,-0.7406341108191073
0.10886665140508661,-0.1705588022744647,-0.06572025020499524,-0.6152600405204455,-0.3363175954014589,-0.01044047849223562,-0.5529037269587431,0.11434224072941182,-0.7612696318464175,-0.0951188840142397,0.9878901590000553,-1.1744058465662615,1.0377029214309883,-0.29189092712211456,-0.957574893394794,0.16176157624061843,0.06116990268232042,0.7337185872908485,-0.5837009695302142,-0.41024243243431496
-0.6868649184169545,0.6351332639308109,0.7876644022906373,-1.5263107236172577,0.5775854557459855,-0.50931201568933,-0.34178157290247535,-0.23439720144437012,-1.7862004762546668,0.2953499767456488,1.9636158200326423,-2.303128413685895,1.8875404008550336,-1.1039882948868922,-0.7126633973307409,0.15284553988891167,-0.38505546677475716,1.4180084778159068,2.0211779037863713,-0.016438558057658297
-0.5390691775689471,0.5006556251476622,0.4850390003878034,-0.9491229131195225,0.6356730198761272,-0.41322549026923694,-0.5950266988848991,-0.013515761940392173,-1.136770495122339,0.17650636122425958,1.117142218988755,-1.3175660737102632,1.2510135798129771,-0.7247095554021528,-0.4749330298179046,0.5352361077154024,-0.12902037353706122,1.5210161488345002,-0.05543288545274145,-1.7528912857884642
-0.9194788929213581,0.911786475787503,0.756408914911005,-1.2929858619073233,0.9878617423715402,-0.6294606007312333,-0.9756030279856764,-0.26025416528061945,-1.3991787297995766,0.37611256159232,1.2473908028492833,-1.7267713596933787,1.469052204890563,-0.624758171497054,-0.6209686029434786,0.7343693920226402,-0.41674518781916636,1.7926335511243707,0.37943415601082425,-0.9315557924167294
-0.9992627266373658,0.9956552256918352,0.8211028960255444,-1.2730863779042036,1.2104657272302297,-1.048290203759932,-0.5641370636499567,-0.6653123782640574,-1.2796351179493628,0.8528072022748703,1.079892622869789,-1.3509676639772095,1.1401387691366902,-0.8352585587725098,-0.7611187469977236,0.7164050426008147,-0.8440406687802644,1.4388577217628102,1.083120247080285,-1.173289128558274
